well,last_tvt_grid_ledger,typewell_tvt_min,typewell_tvt_max,grid_min,grid_max,grid_size,grid_span_ft,grid_low_source,grid_high_source,init_rate,rate_span,rate_step,true_rate_abs_p95,true_rate_abs_max,true_rate_outside_fraction,raw_md_step_min,raw_md_step_median,raw_md_step_max,raw_md_step_below_one_fraction,raw_md_step_nonpositive_fraction,rate_lower_edge_lost_mass_mean,rate_lower_edge_lost_mass_max,rate_upper_edge_lost_mass_mean,rate_upper_edge_lost_mass_max
1e5e3573,12215.14,11471.34,12325.65,12115.14,12315.340000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999997235136,0.1,0.005,0.040000000000873115,1.9499999999989086,0.0012773722627737226,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
1f9afacb,11951.83,11159.7,12156.95,11851.83,12052.030000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.040000000002692104,3.030000000000655,0.0005630630630630631,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
1fdbba44,12803.78,12324.95,12981.95,12703.78,12903.980000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.07999999999992724,5.760000000000218,0.0016289961311341885,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
1fee2b62,12510.64,11734.95,12748.95,12410.64,12610.840000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.7399999999997817,0.0010773540185304892,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
20096916,11891.11,11098.9,12051.84,11791.11,11991.310000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.06000000000130967,2.2699999999986176,0.0011689070718877848,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
200d233d,12039.88,11327.95,12156.95,11939.88,12140.080000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.040000000000873115,3.609999999998763,0.00025471217524197657,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
201661b5,12188.4,11035.65,12325.65,12088.4,12288.600000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.05999999999949068,0.8099999999994907,0.00033585222502099076,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
203721ab,11200.73,10610.45,11366.45,11100.73,11300.930000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.049999999999272404,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
20402d71,10966.39,10274.13,11110.62,10866.39,11066.590000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.049999999999272404,0.11000000000240107,0.007532956685499058,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
2043abc5,11420.990000000002,10885.39,11594.55,11320.990000000002,11521.19000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.06999999999788997,1.7999999999992724,0.014228226501868352,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
204cc64b,12558.35,11774.95,12873.45,12458.35,12658.550000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.08000000000174623,0.12000000000261934,0.02497398543184183,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
206b6193,11456.55,10707.42,11594.55,11356.55,11556.750000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.049999999999272404,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2075c696,11192.35,10070.45,11366.45,11092.35,11292.550000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.05999999999949068,0.25,0.0003136762860727729,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
22c5f93f,11871.94,11032.9,12051.84,11771.94,11972.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.05999999999949068,0.10000000000218279,0.0007733952049497294,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
230eaaa3,11430.25,10503.42,11594.55,11330.25,11530.450000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.04549999999981264,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
2364716c,10967.56,10191.7,11136.45,10867.56,11067.760000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.05999999999949068,0.06999999999970896,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
23b9beb0,11391.0,10881.45,11591.95,11291.0,11491.200000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.050000000001091394,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
24d8997e,11183.39,10460.81,11350.94,11083.39,11283.590000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000002255547,0.1,0.005,0.049999999999272404,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
25050f63,10929.05,10239.63,11110.62,10829.05,11029.250000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.049999999999272404,0.06999999999970896,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
25939962,12257.09,11435.95,12366.95,12157.09,12357.290000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.06999999999970896,3.1999999999989086,0.00023153507756425097,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
25fd32b3,11185.4,10659.79,11350.94,11085.4,11285.600000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000002255547,0.1,0.005,0.030000000000654836,0.050000000001091394,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
261785ee,11319.490000000002,10323.95,11591.95,11219.490000000002,11419.69000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.06999999999970896,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
264feceb,11199.93,10423.45,11366.45,11099.93,11300.130000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000002473826,0.1,0.005,0.050000000001091394,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
26623a50,11385.69,10562.92,11537.41,11285.69,11485.890000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06000000000130967,0.10000000000130968,0.005000000000065484,0.06999999999788997,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.0599999999979045,0.05999999999790449,0.0599999999979045,0.05999999999790449
26d3a96a,12631.820000000002,11859.45,12873.45,12531.820000000002,12732.02000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06999999999970896,0.10999999999970897,0.005499999999985449,0.06000000000130967,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.046115702479688665,0.04611570247968867,0.046115702479688665,0.04611570247968867
272abef3,11446.94,10843.4,11594.55,11346.94,11547.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06999999999970896,0.16000000000167347,0.0024183796856106408,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
27300fd5,12560.42,11782.45,12873.45,12460.42,12660.620000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.05999999999949068,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
276b012a,12406.78,11953.45,12748.95,12306.78,12506.980000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.07999999999810825,0.15000000000327418,0.011577424023154847,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
27c3155b,12756.02,11724.88,12976.83,12656.02,12856.220000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.0,0.1,0.005,0.050000000001091394,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
27ebb9b9,11934.83,11108.45,12202.95,11834.83,12035.030000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.06999999999970896,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
283269ac,11451.62,10522.42,11594.55,11351.62,11551.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.049999999999272404,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
28473855,10982.9,9851.95,11136.45,10882.9,11083.100000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.050000000001091394,0.09000000000014552,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
28f4eda9,10928.38,10532.63,11110.62,10828.38,11028.580000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.040000000000873115,1.25,0.000569692366122294,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
29b24409,11201.320000000002,10451.95,11366.45,11101.320000000002,11301.52000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
29de15c8,11990.59,11335.95,12181.95,11890.59,12090.790000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000002255547,0.1,0.005,0.040000000000873115,2.8400000000001455,0.0020402215097639173,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2ab29395,12213.59,11841.45,12366.95,12113.59,12313.790000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.049999999999272404,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2ac7cb6b,10880.73,10336.820000000002,11021.27,10780.73,10980.930000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.07999999999992724,7.770000000000437,0.0036072144288577155,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
2acc78d4,11861.61,11073.4,12051.84,11761.61,11961.810000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.050000000001091394,1.2900000000008731,0.0009376465072667605,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2b034622,10071.9,9454.55,10236.85,9971.9,10172.100000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.050000000001091394,0.16000000000076398,0.00864885642898328,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2b06ad65,11952.52,11436.45,12181.95,11852.52,12052.720000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.040000000002692104,1.5300000000024738,0.0007048872180451127,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2b547943,12209.62,11466.45,12366.95,12109.62,12309.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.049999999999272404,0.1,0.005,0.050000000001091394,0.07999999999992724,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2be5c96a,11797.61,11180.4,12051.84,11697.61,11897.810000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.07999999999810825,0.10000000000218279,0.0009501187648456057,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2bff06cf,11004.13,10147.45,11145.28,10904.13,11104.330000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.07999999999992724,2.210000000000946,0.012329485834207765,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
2c0c4a4e,10963.62,10198.7,11136.45,10863.62,11063.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.059999999997671694,0.3899999999994179,0.00020876826722338206,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
2cee0cba,11231.11,10451.45,11245.45,11131.11,11285.460000000161,442,154.35000000016043,last_tvt_minus_100,typewell_max_plus_40,-0.05999999999949068,0.1,0.005,0.050000000001091394,0.1599999999980355,0.008545454545454545,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2d0c268a,11325.79,10529.43,11537.41,11225.79,11425.990000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.05999999999949068,0.7400000000016007,0.00021978021978021978,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
2d179ded,10698.47,9706.95,10845.45,10598.47,10798.670000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.049999999999272404,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2d196986,11202.46,10413.820000000002,11350.94,11102.46,11302.660000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.049999999999272404,0.1000000000003638,0.00030892801977139327,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
2d2d0c6b,11193.320000000002,10391.820000000002,11350.94,11093.320000000002,11293.52000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000002037268,0.1,0.005,0.030000000000654836,0.22000000000116415,0.00039643211100099106,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2d35f86d,11880.98,11178.9,12051.84,11780.98,11981.180000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.06999999999970896,0.11000000000240107,0.0053104575163398695,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2d9f6cb9,12523.69,12187.95,12748.95,12423.69,12623.890000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.05999999999949068,0.41999999999825377,0.006132461161079314,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
2ddad940,11701.37,11096.45,11871.45,11601.37,11801.570000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06000000000130967,1.6900000000005093,0.00018758206715438003,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
2e29e833,12150.02,11331.35,12325.65,12050.02,12250.220000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2e43c2ea,11181.61,10433.81,11350.94,11081.61,11281.810000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,1.8189894035458565e-12,0.1,0.005,0.049999999999272404,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2e63d9de,12533.92,11731.09,12652.570000000002,12433.92,12634.120000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.040000000002692104,1.2099999999991269,0.000638433709299851,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2ee0235b,11187.39,10442.45,11366.45,11087.39,11287.590000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.05999999999949068,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
2f19d536,12279.03,11720.45,12366.95,12179.03,12379.230000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.06999999999970896,1.6300000000010186,0.0006476683937823834,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2f8e53c3,11952.89,11397.45,12156.95,11852.89,12053.090000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.040000000000873115,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
2fa01aa6,12716.09,11936.34,12874.68,12616.09,12816.290000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.07999999999992724,0.0900000000037835,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
2fd68f7b,10810.63,10066.1,10956.570000000002,10710.63,10910.830000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.05999999999949068,1.0799999999981083,0.00021141649048625792,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
2fe023be,11444.45,10553.95,11591.95,11344.45,11544.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06000000000130967,0.08000000000356522,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
30d75030,10885.83,10297.83,11021.27,10785.83,10986.030000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.06000000000312866,0.1500000000014552,0.011750881316098707,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
310c71a5,11182.06,10388.95,11366.45,11082.06,11282.260000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.05000000000291038,1.1599999999998545,0.00038131553860819826,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
32fe84c9,12127.51,11418.45,12279.45,12027.51,12227.710000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.049999999997453415,0.11000000000240107,0.012796504369538077,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
33c40295,11405.81,10603.95,11591.95,11305.81,11506.010000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.019999999998617568,0.1,0.005,0.06000000000130967,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
3407f5bf,11008.05,10381.37,11145.28,10908.05,11108.250000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.05999999999949068,0.1,0.005,0.07999999999992724,0.8700000000008004,0.017317207256734468,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
3417285d,12164.85,11782.62,12285.1,12064.85,12265.050000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.0,0.1,0.005,0.050000000001091394,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
347242c8,12035.04,11240.45,12181.95,11935.04,12135.240000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.10999999999876309,0.13000000000101863,0.06815020862308763,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
353e5502,11189.8,10341.45,11219.45,11089.8,11259.550000000176,486,169.75000000017644,last_tvt_minus_100,typewell_max_plus_40,0.029999999998835847,0.1,0.005,0.05999999999949068,0.1000000000003638,0.0001649620587264929,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
357c12f9,10784.23,9796.17,10881.6,10684.23,10884.430000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.050000000001091394,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
3584a6eb,12223.77,11450.95,12366.95,12123.77,12323.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.059999999997671694,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
35b30c7f,11002.62,10341.95,11136.45,10902.62,11102.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.05999999999949068,2.6200000000026193,0.0005219751539826704,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
35b3ef6a,10787.740000000002,10133.16,10881.6,10687.740000000002,10887.94000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06999999999970896,0.12000000000080036,0.010758196721311475,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
