label,split,well_id,kind,view,path,n_rows,n_valid_points,grid_valid_points,tvt_min,tvt_max,gr_mean,gr_std
horizontal:train:14a53cb3:prefix,train,14a53cb3,horizontal,prefix,data/raw/train/14a53cb3__horizontal_well.csv,1630,1630,846,10384.42,11197.08,123.99005921905008,31.698348303837484
horizontal:train:14a53cb3:hidden,train,14a53cb3,horizontal,hidden,data/raw/train/14a53cb3__horizontal_well.csv,6014,6014,42,11180.6,11200.97,126.77845578204592,23.286747636515177
horizontal:train:14a53cb3:full,train,14a53cb3,horizontal,full,data/raw/train/14a53cb3__horizontal_well.csv,7644,7644,854,10384.42,11200.97,126.18386049192516,25.34172141263086
horizontal:train:14ab73fb:prefix,train,14ab73fb,horizontal,prefix,data/raw/train/14ab73fb__horizontal_well.csv,1011,1011,580,10653.3,11312.62,102.51111380621629,26.74255465450985
horizontal:train:14ab73fb:hidden,train,14ab73fb,horizontal,hidden,data/raw/train/14ab73fb__horizontal_well.csv,2154,2154,62,11281.2,11311.490000000002,93.20390962429923,21.133443919101865
horizontal:train:14ab73fb:full,train,14ab73fb,horizontal,full,data/raw/train/14ab73fb__horizontal_well.csv,3165,3165,584,10653.3,11312.62,96.17692176582155,23.47838847461076
horizontal:train:14ad5efb:prefix,train,14ad5efb,horizontal,prefix,data/raw/train/14ad5efb__horizontal_well.csv,1427,1427,739,10850.09,11404.28,86.6825627342787,21.66558635917002
horizontal:train:14ad5efb:hidden,train,14ad5efb,horizontal,hidden,data/raw/train/14ad5efb__horizontal_well.csv,4651,4651,51,11388.37,11413.59,92.56596213271732,11.88461628533193
horizontal:train:14ad5efb:full,train,14ad5efb,horizontal,full,data/raw/train/14ad5efb__horizontal_well.csv,6078,6078,757,10850.09,11413.59,91.18465069119513,14.983563052187177
horizontal:train:14fee784:prefix,train,14fee784,horizontal,prefix,data/raw/train/14fee784__horizontal_well.csv,908,908,578,10344.240000000002,10893.45,80.11176348027467,22.706403095676336
horizontal:train:14fee784:hidden,train,14fee784,horizontal,hidden,data/raw/train/14fee784__horizontal_well.csv,1962,1962,105,10845.71,10897.9,78.96071778806227,16.479590071591055
horizontal:train:14fee784:full,train,14fee784,horizontal,full,data/raw/train/14fee784__horizontal_well.csv,2870,2870,597,10344.240000000002,10897.9,79.32488137291553,18.683160343699853
horizontal:train:153552f5:prefix,train,153552f5,horizontal,prefix,data/raw/train/153552f5__horizontal_well.csv,1560,1560,869,11322.13,12087.59,72.84869754024969,33.07253812784445
horizontal:train:153552f5:hidden,train,153552f5,horizontal,hidden,data/raw/train/153552f5__horizontal_well.csv,3719,3719,35,12074.11,12091.11,40.635254362440996,9.839992463224139
horizontal:train:153552f5:full,train,153552f5,horizontal,full,data/raw/train/153552f5__horizontal_well.csv,5279,5279,876,11322.13,12091.11,50.154665492841,24.646979518924493
horizontal:train:1550491d:prefix,train,1550491d,horizontal,prefix,data/raw/train/1550491d__horizontal_well.csv,1310,1310,575,10952.23,11383.7,85.9912199488975,19.497620969032546
horizontal:train:1550491d:hidden,train,1550491d,horizontal,hidden,data/raw/train/1550491d__horizontal_well.csv,4393,4393,57,11353.490000000002,11383.94,97.91807115741906,12.900939661284841
horizontal:train:1550491d:full,train,1550491d,horizontal,full,data/raw/train/1550491d__horizontal_well.csv,5703,5703,576,10952.23,11383.94,95.17842972603852,15.514408022031668
horizontal:train:155887bb:prefix,train,155887bb,horizontal,prefix,data/raw/train/155887bb__horizontal_well.csv,1231,1231,966,11320.03,12304.29,88.208428624204,20.419334576863232
horizontal:train:155887bb:hidden,train,155887bb,horizontal,hidden,data/raw/train/155887bb__horizontal_well.csv,4070,4070,71,12285.94,12321.1,95.1368563880045,17.765126319039037
horizontal:train:155887bb:full,train,155887bb,horizontal,full,data/raw/train/155887bb__horizontal_well.csv,5301,5301,1000,11320.03,12321.1,93.52793456622777,18.646549275903748
horizontal:train:1590af81:prefix,train,1590af81,horizontal,prefix,data/raw/train/1590af81__horizontal_well.csv,1318,1318,637,10995.25,11457.62,76.31831118615352,17.88271031570593
horizontal:train:1590af81:hidden,train,1590af81,horizontal,hidden,data/raw/train/1590af81__horizontal_well.csv,3008,3008,40,11438.13,11457.37,84.60537322123145,17.980959494276277
horizontal:train:1590af81:full,train,1590af81,horizontal,full,data/raw/train/1590af81__horizontal_well.csv,4326,4326,637,10995.25,11457.62,82.08055866685496,18.35183872752066
horizontal:train:15e154a1:prefix,train,15e154a1,horizontal,prefix,data/raw/train/15e154a1__horizontal_well.csv,899,899,597,10222.41,10928.6,84.81172790720834,31.436140732594794
horizontal:train:15e154a1:hidden,train,15e154a1,horizontal,hidden,data/raw/train/15e154a1__horizontal_well.csv,3119,3119,74,10928.79,10965.7,93.01331328640063,11.979000637636435
horizontal:train:15e154a1:full,train,15e154a1,horizontal,full,data/raw/train/15e154a1__horizontal_well.csv,4018,4018,671,10222.41,10965.7,91.17826469110602,18.552167549636728
horizontal:train:1619e2ca:prefix,train,1619e2ca,horizontal,prefix,data/raw/train/1619e2ca__horizontal_well.csv,1156,1156,704,10777.41,11457.43,79.87800378925971,22.768275217507636
horizontal:train:1619e2ca:hidden,train,1619e2ca,horizontal,hidden,data/raw/train/1619e2ca__horizontal_well.csv,2680,2680,59,11444.45,11473.490000000002,83.5429716597321,17.678712627789157
horizontal:train:1619e2ca:full,train,1619e2ca,horizontal,full,data/raw/train/1619e2ca__horizontal_well.csv,3836,3836,736,10777.41,11473.490000000002,82.43851314610696,19.426815369774697
horizontal:train:16e4a047:prefix,train,16e4a047,horizontal,prefix,data/raw/train/16e4a047__horizontal_well.csv,781,781,637,11160.69,12018.37,85.87417761134097,26.307817295033875
horizontal:train:16e4a047:hidden,train,16e4a047,horizontal,hidden,data/raw/train/16e4a047__horizontal_well.csv,1765,1765,30,11999.98,12014.54,90.45216806504338,11.059599355522277
horizontal:train:16e4a047:full,train,16e4a047,horizontal,full,data/raw/train/16e4a047__horizontal_well.csv,2546,2546,638,11160.69,12018.37,89.04784342076155,17.36539239135871
horizontal:train:173ed841:prefix,train,173ed841,horizontal,prefix,data/raw/train/173ed841__horizontal_well.csv,1195,1195,716,11972.59,12727.42,90.31999171103,19.44398455116278
horizontal:train:173ed841:hidden,train,173ed841,horizontal,hidden,data/raw/train/173ed841__horizontal_well.csv,2981,2981,88,12718.68,12763.96,86.35516774426073,15.861487392241418
horizontal:train:173ed841:full,train,173ed841,horizontal,full,data/raw/train/173ed841__horizontal_well.csv,4176,4176,787,11972.59,12763.96,87.48973782095835,17.058481646651046
horizontal:train:1770d7c6:prefix,train,1770d7c6,horizontal,prefix,data/raw/train/1770d7c6__horizontal_well.csv,1804,1804,1017,11784.08,12579.06,91.6123118147731,19.60502689773448
horizontal:train:1770d7c6:hidden,train,1770d7c6,horizontal,hidden,data/raw/train/1770d7c6__horizontal_well.csv,6907,6907,60,12569.72,12599.15,74.9811146614596,11.868552192626668
horizontal:train:1770d7c6:full,train,1770d7c6,horizontal,full,data/raw/train/1770d7c6__horizontal_well.csv,8711,8711,1057,11784.08,12599.15,78.42534375852968,15.385312694590239
horizontal:train:177622d7:prefix,train,177622d7,horizontal,prefix,data/raw/train/177622d7__horizontal_well.csv,1097,1097,692,11745.83,12296.02,86.22813963541637,22.73915552256535
horizontal:train:177622d7:hidden,train,177622d7,horizontal,hidden,data/raw/train/177622d7__horizontal_well.csv,1378,1378,40,12275.0,12294.52,94.8252464087215,12.098368621501967
horizontal:train:177622d7:full,train,177622d7,horizontal,full,data/raw/train/177622d7__horizontal_well.csv,2475,2475,692,11745.83,12296.02,91.01473080051312,18.13602868948248
horizontal:train:18d24f7b:prefix,train,18d24f7b,horizontal,prefix,data/raw/train/18d24f7b__horizontal_well.csv,1540,1540,847,10554.77,11207.8,85.13849377425139,19.042439971798625
horizontal:train:18d24f7b:hidden,train,18d24f7b,horizontal,hidden,data/raw/train/18d24f7b__horizontal_well.csv,3961,3961,40,11193.64,11213.23,80.50978707898928,13.421693257420982
horizontal:train:18d24f7b:full,train,18d24f7b,horizontal,full,data/raw/train/18d24f7b__horizontal_well.csv,5501,5501,857,10554.77,11213.23,81.80558935324918,15.347432842243615
horizontal:train:19137a89:prefix,train,19137a89,horizontal,prefix,data/raw/train/19137a89__horizontal_well.csv,1399,1399,608,10562.65,11044.66,105.45528234281579,20.60179925587927
horizontal:train:19137a89:hidden,train,19137a89,horizontal,hidden,data/raw/train/19137a89__horizontal_well.csv,5909,5909,83,11041.570000000002,11082.56,128.88190374546022,35.78849510956752
horizontal:train:19137a89:full,train,19137a89,horizontal,full,data/raw/train/19137a89__horizontal_well.csv,7308,7308,684,10562.65,11082.56,124.39725085242524,34.66733070301532
horizontal:train:1944513c:prefix,train,1944513c,horizontal,prefix,data/raw/train/1944513c__horizontal_well.csv,1551,1551,825,10725.34,11333.2,81.19648944716127,21.922177496914262
horizontal:train:1944513c:hidden,train,1944513c,horizontal,hidden,data/raw/train/1944513c__horizontal_well.csv,4545,4545,36,11310.26,11328.03,77.26405574159604,7.663409061910364
horizontal:train:1944513c:full,train,1944513c,horizontal,full,data/raw/train/1944513c__horizontal_well.csv,6096,6096,825,10725.34,11333.2,78.26458144325807,12.999740099693362
horizontal:train:197f8a5a:prefix,train,197f8a5a,horizontal,prefix,data/raw/train/197f8a5a__horizontal_well.csv,957,957,703,10046.070000000002,10949.52,108.0549961404299,31.133706171689372
horizontal:train:197f8a5a:hidden,train,197f8a5a,horizontal,hidden,data/raw/train/197f8a5a__horizontal_well.csv,3019,3019,105,10944.28,10996.44,111.43469030291048,16.040426514056023
horizontal:train:197f8a5a:full,train,197f8a5a,horizontal,full,data/raw/train/197f8a5a__horizontal_well.csv,3976,3976,797,10046.070000000002,10996.44,110.62121763855085,20.75475989725405
horizontal:train:19871e7f:prefix,train,19871e7f,horizontal,prefix,data/raw/train/19871e7f__horizontal_well.csv,1610,1610,889,11723.09,12553.16,76.61017903746645,19.05740460506271
horizontal:train:19871e7f:hidden,train,19871e7f,horizontal,hidden,data/raw/train/19871e7f__horizontal_well.csv,4533,4533,35,12545.820000000002,12563.17,92.53310934376151,14.208806060421637
horizontal:train:19871e7f:full,train,19871e7f,horizontal,full,data/raw/train/19871e7f__horizontal_well.csv,6143,6143,909,11723.09,12563.17,88.35991745166723,17.123003911447388
horizontal:train:198a5607:prefix,train,198a5607,horizontal,prefix,data/raw/train/198a5607__horizontal_well.csv,1505,1505,945,10330.96,11182.62,118.30790048795222,36.76134307350729
horizontal:train:198a5607:hidden,train,198a5607,horizontal,hidden,data/raw/train/198a5607__horizontal_well.csv,4569,4569,48,11147.78,11171.68,111.87884286311159,18.22237739664108
horizontal:train:198a5607:full,train,198a5607,horizontal,full,data/raw/train/198a5607__horizontal_well.csv,6074,6074,946,10330.96,11182.62,113.47181812247695,24.337800811780053
horizontal:train:19fb4f7b:prefix,train,19fb4f7b,horizontal,prefix,data/raw/train/19fb4f7b__horizontal_well.csv,2245,2245,1283,11663.9,12789.34,83.83200873703206,21.60928149338472
horizontal:train:19fb4f7b:hidden,train,19fb4f7b,horizontal,hidden,data/raw/train/19fb4f7b__horizontal_well.csv,5378,5378,68,12741.46,12775.240000000002,75.17118560627696,8.016729667162876
horizontal:train:19fb4f7b:full,train,19fb4f7b,horizontal,full,data/raw/train/19fb4f7b__horizontal_well.csv,7623,7623,1285,11663.9,12789.34,77.72182812609137,14.087134433294699
horizontal:train:1a518997:prefix,train,1a518997,horizontal,prefix,data/raw/train/1a518997__horizontal_well.csv,1413,1413,723,10429.25,11200.63,78.8270439748515,18.536926798810327
horizontal:train:1a518997:hidden,train,1a518997,horizontal,hidden,data/raw/train/1a518997__horizontal_well.csv,2733,2733,31,11200.65,11215.37,73.22825818392612,13.094392335406232
horizontal:train:1a518997:full,train,1a518997,horizontal,full,data/raw/train/1a518997__horizontal_well.csv,4146,4146,753,10429.25,11215.37,75.13638271903889,15.400565395186378
horizontal:train:1a68190b:prefix,train,1a68190b,horizontal,prefix,data/raw/train/1a68190b__horizontal_well.csv,1724,1724,953,11966.5,12796.820000000002,79.14151814500676,18.83811535119103
horizontal:train:1a68190b:hidden,train,1a68190b,horizontal,hidden,data/raw/train/1a68190b__horizontal_well.csv,3241,3241,65,12791.96,12823.96,77.16258323679891,14.778438813182326
horizontal:train:1a68190b:full,train,1a68190b,horizontal,full,data/raw/train/1a68190b__horizontal_well.csv,4965,4965,1007,11966.5,12823.96,77.84973002063583,16.33025642646432
horizontal:train:1a730ac2:prefix,train,1a730ac2,horizontal,prefix,data/raw/train/1a730ac2__horizontal_well.csv,1022,1022,485,10971.86,11387.92,68.59736724423844,17.50578077383604
horizontal:train:1a730ac2:hidden,train,1a730ac2,horizontal,hidden,data/raw/train/1a730ac2__horizontal_well.csv,3230,3230,59,11387.96,11417.12,91.73764163763651,15.005441680632892
horizontal:train:1a730ac2:full,train,1a730ac2,horizontal,full,data/raw/train/1a730ac2__horizontal_well.csv,4252,4252,543,10971.86,11417.12,86.17570362492418,18.50598108140968
horizontal:train:1aaf1da0:prefix,train,1aaf1da0,horizontal,prefix,data/raw/train/1aaf1da0__horizontal_well.csv,1302,1302,828,11158.88,11907.18,103.45868767951589,30.919672714858464
horizontal:train:1aaf1da0:hidden,train,1aaf1da0,horizontal,hidden,data/raw/train/1aaf1da0__horizontal_well.csv,3521,3521,37,11895.27,11913.53,98.86273351139863,17.53159300062114
horizontal:train:1aaf1da0:full,train,1aaf1da0,horizontal,full,data/raw/train/1aaf1da0__horizontal_well.csv,4823,4823,841,11158.88,11913.53,100.10344102267557,22.059740002649505
horizontal:train:1b08ed48:prefix,train,1b08ed48,horizontal,prefix,data/raw/train/1b08ed48__horizontal_well.csv,881,881,551,11544.46,12123.65,83.02862617622068,20.527492749165756
horizontal:train:1b08ed48:hidden,train,1b08ed48,horizontal,hidden,data/raw/train/1b08ed48__horizontal_well.csv,2358,2358,44,12104.05,12125.36,86.64273577789773,12.764432216753574
horizontal:train:1b08ed48:full,train,1b08ed48,horizontal,full,data/raw/train/1b08ed48__horizontal_well.csv,3239,3239,556,11544.46,12125.36,85.65970689272409,15.356241924428621
horizontal:train:1b1c5372:prefix,train,1b1c5372,horizontal,prefix,data/raw/train/1b1c5372__horizontal_well.csv,1332,1332,749,10327.61,10870.66,65.45384950506963,16.912732037722407
horizontal:train:1b1c5372:hidden,train,1b1c5372,horizontal,hidden,data/raw/train/1b1c5372__horizontal_well.csv,2971,2971,93,10835.48,10881.58,72.91894540214045,12.100119546642656
horizontal:train:1b1c5372:full,train,1b1c5372,horizontal,full,data/raw/train/1b1c5372__horizontal_well.csv,4303,4303,773,10327.61,10881.58,70.60811395085103,14.196670833619747
horizontal:train:1b1eba53:prefix,train,1b1eba53,horizontal,prefix,data/raw/train/1b1eba53__horizontal_well.csv,1873,1873,970,11793.02,12726.070000000002,76.50675980713254,22.181620482364895
horizontal:train:1b1eba53:hidden,train,1b1eba53,horizontal,hidden,data/raw/train/1b1eba53__horizontal_well.csv,3896,3896,199,12726.19,12825.070000000002,86.5313698272924,17.139967779871434
horizontal:train:1b1eba53:full,train,1b1eba53,horizontal,full,data/raw/train/1b1eba53__horizontal_well.csv,5769,5769,1168,11793.02,12825.070000000002,83.27671658275099,19.4981047523465
horizontal:train:1b6ba517:prefix,train,1b6ba517,horizontal,prefix,data/raw/train/1b6ba517__horizontal_well.csv,1192,1192,760,11174.38,12063.34,92.66929768334752,21.891739524832346
horizontal:train:1b6ba517:hidden,train,1b6ba517,horizontal,hidden,data/raw/train/1b6ba517__horizontal_well.csv,3801,3801,38,12048.19,12066.7,87.19777171953368,14.367454234882816
horizontal:train:1b6ba517:full,train,1b6ba517,horizontal,full,data/raw/train/1b6ba517__horizontal_well.csv,4993,4993,766,11174.38,12066.7,88.504012246044,16.64323155374497
horizontal:train:1b82b665:prefix,train,1b82b665,horizontal,prefix,data/raw/train/1b82b665__horizontal_well.csv,1267,1267,642,10328.71,10847.28,67.0024265572033,15.414575700001754
horizontal:train:1b82b665:hidden,train,1b82b665,horizontal,hidden,data/raw/train/1b82b665__horizontal_well.csv,3558,3558,38,10834.91,10853.320000000002,72.8249341693125,11.47460791590604
horizontal:train:1b82b665:full,train,1b82b665,horizontal,full,data/raw/train/1b82b665__horizontal_well.csv,4825,4825,654,10328.71,10853.320000000002,71.29599797355243,12.886067690330178
horizontal:train:1bcb2fcf:prefix,train,1bcb2fcf,horizontal,prefix,data/raw/train/1bcb2fcf__horizontal_well.csv,1528,1528,791,11929.01,12562.490000000002,83.8512094384356,19.614480789659858
horizontal:train:1bcb2fcf:hidden,train,1bcb2fcf,horizontal,hidden,data/raw/train/1bcb2fcf__horizontal_well.csv,4224,4224,46,12546.35,12568.8,90.03467941834819,13.972786035444548
horizontal:train:1bcb2fcf:full,train,1bcb2fcf,horizontal,full,data/raw/train/1bcb2fcf__horizontal_well.csv,5752,5752,804,11929.01,12568.8,88.39206082841314,15.907067563110925
horizontal:train:1beca81d:prefix,train,1beca81d,horizontal,prefix,data/raw/train/1beca81d__horizontal_well.csv,1053,1053,686,10759.05,11368.71,85.00764896115192,22.412100852311145
horizontal:train:1beca81d:hidden,train,1beca81d,horizontal,hidden,data/raw/train/1beca81d__horizontal_well.csv,2622,2622,52,11351.7,11376.97,86.09521294533046,16.41580784896629
horizontal:train:1beca81d:full,train,1beca81d,horizontal,full,data/raw/train/1beca81d__horizontal_well.csv,3675,3675,703,10759.05,11376.97,85.78359257108826,18.342072187284252
horizontal:train:1d3fbf02:prefix,train,1d3fbf02,horizontal,prefix,data/raw/train/1d3fbf02__horizontal_well.csv,1120,1120,525,11290.02,11763.2,78.73267891290932,17.845110052278773
horizontal:train:1d3fbf02:hidden,train,1d3fbf02,horizontal,hidden,data/raw/train/1d3fbf02__horizontal_well.csv,1726,1726,31,11751.89,11767.08,82.84741620365422,9.288907201539356
horizontal:train:1d3fbf02:full,train,1d3fbf02,horizontal,full,data/raw/train/1d3fbf02__horizontal_well.csv,2846,2846,533,11290.02,11767.08,81.22812394587689,13.479218193345925
