split,well_id,typewell_hash,exact_typewell_group,exact_typewell_group_size,shared_typewell,n_xy_points,x_start,y_start,x_end,y_end,x_midpoint,y_midpoint,x_mean,y_mean,x_min,x_max,y_min,y_max,horizontal_well_path,typewell_path
train,203721ab,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7235,2899177.07,1025220.51,2903775.7,1020153.1,2901352.95,1022834.23,2901356.2683054563,1022820.3072536313,2899176.89,2903775.7,1020153.1,1025220.58,data/raw/train/203721ab__horizontal_well.csv,
train,20402d71,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7930,2885490.98,1021152.32,2880464.49,1026660.95,2883115.3,1023718.52,2883107.001822193,1023732.0910063058,2880464.49,2885490.98,1021144.23,1026660.95,data/raw/train/20402d71__horizontal_well.csv,
train,2043abc5,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,8513,2985275.91,1104167.95,2979821.17,1110387.27,2982621.44,1107189.23,2982620.1458945023,1107196.5194843214,2979821.17,2985275.91,1104167.95,1110387.27,data/raw/train/2043abc5__horizontal_well.csv,
train,204cc64b,native_overlap_1_cluster_0025,native_overlap_1_cluster_0025,13,True,6454,3023528.33,1082332.94,3020078.62,1087230.43,3021918.59,1084585.29,3021916.765061975,1084607.5350480305,3020078.62,3023528.33,1082332.94,1087230.43,data/raw/train/204cc64b__horizontal_well.csv,
train,206b6193,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,8568,2981701.01,1092917.86,2976356.37,1098929.02,2979174.17,1095713.86,2979176.583029887,1095738.5206267524,2976356.37,2981701.01,1092917.8,1098929.02,data/raw/train/206b6193__horizontal_well.csv,
train,2075c696,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5580,2900375.11,1040623.18,2902346.85,1036279.5,2901166.37,1038801.63,2901209.846365589,1038745.4303673813,2900375.11,2902346.85,1036279.5,1040623.18,data/raw/train/2075c696__horizontal_well.csv,
train,22c5f93f,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,6919,3001336.77,1095570.73,2999191.74,1101595.7,3000378.78,1098354.77,3000351.1687946236,1098369.1172770646,2999191.74,3001336.77,1095570.73,1101595.7,data/raw/train/22c5f93f__horizontal_well.csv,
train,230eaaa3,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,6451,2980760.9,1100600.6,2984669.51,1096255.23,2982548.2,1098673.32,2982548.2750116265,1098631.2854084638,2980760.72,2984669.51,1096255.23,1100601.55,data/raw/train/230eaaa3__horizontal_well.csv,
train,2364716c,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,6093,2952572.81,1075622.66,2956215.85,1071457.83,2954211.05,1073745.01,2954231.816420482,1073725.503541771,2952570.09,2956215.85,1071457.83,1075623.55,data/raw/train/2364716c__horizontal_well.csv,
train,23b9beb0,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,8790,2984089.55,1085981.25,2987474.73,1078222.11,2985558.09,1082158.76,2985610.1827144437,1082175.6244277572,2984089.55,2987474.73,1078222.11,1085981.27,data/raw/train/23b9beb0__horizontal_well.csv,
train,24d8997e,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5188,2918727.79,1046207.99,2915749.09,1049755.13,2917383.53,1047746.39,2917384.756316508,1047788.8296626834,2915749.09,2918728.59,1046207.99,1049755.13,data/raw/train/24d8997e__horizontal_well.csv,
train,25050f63,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7155,2889117.77,1025198.87,2884459.11,1030183.4,2886915.42,1027588.14,2886909.1176240384,1027602.0745884001,2884459.11,2889118.39,1025198.87,1030183.4,data/raw/train/25050f63__horizontal_well.csv,
train,25939962,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,6071,3013310.54,1093760.9,3011414.26,1098940.55,3012487.03,1096107.06,3012444.8035200187,1096122.8448278704,3011414.26,3013310.54,1093760.9,1098940.55,data/raw/train/25939962__horizontal_well.csv,
train,25fd32b3,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,4546,2916966.99,1044883.92,2919713.86,1041646.39,2918262.0,1043388.7,2918272.7307897042,1043377.684212495,2916966.99,2919713.86,1041646.39,1044883.92,data/raw/train/25fd32b3__horizontal_well.csv,
train,261785ee,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,5512,2989015.37,1089028.54,2987249.34,1093572.87,2988234.69,1091004.3,2988229.815290275,1091047.028341797,2987249.34,2989015.37,1089028.54,1093572.87,data/raw/train/261785ee__horizontal_well.csv,
train,264feceb,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7408,2903911.6,1026541.57,2899336.93,1031684.72,2901744.66,1028879.22,2901739.8204360167,1028902.5627578286,2899336.93,2903911.6,1026541.57,1031684.72,data/raw/train/264feceb__horizontal_well.csv,
train,26623a50,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7479,3001787.98,1109641.92,3000364.0,1116451.43,3001124.39,1112795.65,3001128.915182498,1112818.7711485515,3000364.0,3001787.98,1109641.92,1116451.43,data/raw/train/26623a50__horizontal_well.csv,
train,26d3a96a,native_overlap_1_cluster_0025,native_overlap_1_cluster_0025,13,True,6465,3023065.81,1082151.35,3019706.06,1087095.97,3021537.27,1084437.42,3021515.6051415363,1084448.2900417608,3019706.06,3023065.81,1082151.35,1087095.97,data/raw/train/26d3a96a__horizontal_well.csv,
train,272abef3,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,5682,2992920.27,1095948.9,2994859.38,1091024.12,2993798.18,1093651.68,2993831.6054417505,1093646.923377335,2992920.17,2994859.38,1091024.12,1095948.9,data/raw/train/272abef3__horizontal_well.csv,
train,27300fd5,native_overlap_1_cluster_0025,native_overlap_1_cluster_0025,13,True,7386,3016355.47,1080573.85,3012822.02,1086570.78,3014615.52,1083349.36,3014614.9766598986,1083368.4992932535,3012822.02,3016355.47,1080567.67,1086570.78,data/raw/train/27300fd5__horizontal_well.csv,
train,276b012a,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,6291,3008735.87,1073909.23,3012385.11,1069160.18,3010481.39,1071661.86,3010481.3895183643,1071647.194732154,3008735.44,3012385.11,1069160.18,1073909.23,data/raw/train/276b012a__horizontal_well.csv,
train,27c3155b,native_overlap_1_cluster_0035,native_overlap_1_cluster_0035,7,True,6941,3033445.35,1095230.17,3037952.91,1090915.36,3035445.91,1093310.65,3035476.068504553,1093283.9385463183,3033444.8,3037952.91,1090915.36,1095230.2,data/raw/train/27c3155b__horizontal_well.csv,
train,27ebb9b9,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,7651,2923871.54,1015993.29,2919547.59,1021697.84,2921845.0,1018646.95,2921837.8507358516,1018664.5301424632,2919547.59,2923871.54,1015993.27,1021697.84,data/raw/train/27ebb9b9__horizontal_well.csv,
train,283269ac,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,4567,2980721.91,1097314.27,2978108.85,1100326.37,2979644.61,1098640.05,2979593.6086752927,1098653.2826779059,2978108.85,2980724.04,1097313.3,1100326.37,data/raw/train/283269ac__horizontal_well.csv,
train,28473855,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,6620,2964437.47,1077322.16,2960546.4,1081766.93,2962728.12,1079296.07,2962700.579294554,1079327.9290453165,2960546.4,2964437.47,1077322.16,1081766.93,data/raw/train/28473855__horizontal_well.csv,
train,28f4eda9,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,6824,2888231.99,1024634.36,2883640.47,1029475.07,2885976.79,1026992.4,2885980.616907976,1027001.796271983,2883640.47,2888231.99,1024634.36,1029475.07,data/raw/train/28f4eda9__horizontal_well.csv,
train,29b24409,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7417,2907560.77,1034505.75,2903080.61,1039766.9,2905474.85,1036940.13,2905473.101380613,1036963.2932897368,2903080.61,2907562.98,1034502.73,1039766.9,data/raw/train/29b24409__horizontal_well.csv,
train,29de15c8,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,5164,3012493.66,1115394.36,3012246.63,1120098.71,3012292.79,1117521.9,3012327.9367273375,1117547.8591692415,3012246.63,3012497.55,1115393.79,1120098.71,data/raw/train/29de15c8__horizontal_well.csv,
train,2ab29395,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,3325,2998997.85,1089519.07,3000355.26,1086634.95,2999635.74,1088131.43,2999643.796538342,1088124.5559248105,2998997.85,3000355.26,1086634.95,1089519.07,data/raw/train/2ab29395__horizontal_well.csv,
train,2ac7cb6b,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,6451,2993987.4,1121640.59,2992034.11,1127513.52,2993043.46,1124462.43,2993037.6656952384,1124468.008276236,2992034.11,2993987.4,1121640.59,1127513.52,data/raw/train/2ac7cb6b__horizontal_well.csv,
train,2acc78d4,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,6109,3008523.0,1110844.86,3008478.21,1105301.76,3008560.33,1108351.05,3008531.008865608,1108321.6579456525,3008478.21,3008599.72,1105301.76,1110844.86,data/raw/train/2acc78d4__horizontal_well.csv,
train,2b034622,native_overlap_1_cluster_0031,native_overlap_1_cluster_0031,8,True,6761,2860169.11,1040863.59,2856110.7,1045783.52,2858227.3,1043154.57,2858246.8825721103,1043188.9197396839,2856110.7,2860169.11,1040863.59,1045783.52,data/raw/train/2b034622__horizontal_well.csv,
train,2b06ad65,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,5706,3011810.14,1115425.28,3011674.7,1120883.2,3011752.98,1118035.39,3011752.749763406,1118043.8012232718,3011674.7,3011810.14,1115425.28,1120883.2,data/raw/train/2b06ad65__horizontal_well.csv,
train,2b547943,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,5131,2999757.03,1089901.17,3001521.58,1085652.77,3000531.68,1088016.19,3000556.0718086134,1087992.6380003903,2999756.7,3001521.58,1085652.77,1089901.19,data/raw/train/2b547943__horizontal_well.csv,
train,2be5c96a,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,5753,2996847.6,1094333.86,3000621.97,1090530.93,2998578.2,1092550.63,2998590.5185816092,1092538.099165653,2996847.6,3000621.97,1090530.93,1094335.43,data/raw/train/2be5c96a__horizontal_well.csv,
train,2bff06cf,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,9174,2925488.57,1055780.42,2919715.34,1062194.26,2922758.41,1058785.56,2922762.200692168,1058812.8671942437,2919715.34,2925488.57,1055780.31,1062194.26,data/raw/train/2bff06cf__horizontal_well.csv,
train,2c0c4a4e,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,6719,2957057.92,1079435.66,2961080.3,1074677.86,2958936.62,1077258.38,2958949.2875323766,1077239.1411445194,2957057.92,2961080.3,1074677.86,1079435.66,data/raw/train/2c0c4a4e__horizontal_well.csv,
train,2cee0cba,native_overlap_1_cluster_0044,native_overlap_1_cluster_0044,1,False,7335,2894213.45,1036726.17,2898629.66,1031543.31,2896257.89,1034333.95,2896259.4297900475,1034307.1366952958,2894211.7,2898629.66,1031543.31,1036726.17,data/raw/train/2cee0cba__horizontal_well.csv,
train,2d0c268a,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6289,3002585.95,1116598.81,3002839.16,1122339.16,3002744.15,1119199.96,3002735.7464986327,1119228.1983494877,3002585.67,3002839.16,1116598.81,1122339.16,data/raw/train/2d0c268a__horizontal_well.csv,
train,2d179ded,native_overlap_1_cluster_0036,native_overlap_1_cluster_0036,7,True,9225,2871087.59,1025151.28,2865423.05,1031552.1,2868503.44,1028122.86,2868460.8220466217,1028125.938944176,2865423.05,2871089.88,1025151.28,1031552.1,data/raw/train/2d179ded__horizontal_well.csv,
train,2d196986,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,8316,2914375.53,1037361.9,2909330.74,1043292.13,2911985.25,1040099.44,2911992.692681581,1040130.0983213104,2909330.74,2914375.53,1037361.9,1043292.13,data/raw/train/2d196986__horizontal_well.csv,
train,2d2d0c6b,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,6967,2918852.77,1046293.32,2923656.06,1042085.96,2921044.4,1044383.59,2921054.297027431,1044353.3185488753,2918851.98,2923656.06,1042085.96,1046294.61,data/raw/train/2d2d0c6b__horizontal_well.csv,
train,2d35f86d,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,6628,3001504.67,1102458.94,2999153.43,1108224.45,3000418.21,1105168.08,3000407.748599883,1105181.3599366304,2999153.43,3001504.99,1102458.94,1108224.45,data/raw/train/2d35f86d__horizontal_well.csv,
train,2d9f6cb9,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,8627,3010015.09,1074649.75,3006881.16,1082579.04,3008474.4,1078575.91,3008461.9630474057,1078573.0544337616,3006881.16,3010015.09,1074649.75,1082579.04,data/raw/train/2d9f6cb9__horizontal_well.csv,
train,2ddad940,native_overlap_1_cluster_0022,native_overlap_1_cluster_0022,14,True,6812,2971494.07,1066172.87,2975319.09,1061029.08,2973281.0,1063749.71,2973293.0801291913,1063741.2524001787,2971493.74,2975319.09,1061029.08,1066172.97,data/raw/train/2ddad940__horizontal_well.csv,
train,2e29e833,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,7254,3023285.38,1108114.97,3023300.59,1114895.81,3023280.47,1111273.22,3023285.544856633,1111293.6305941518,3023272.78,3023305.99,1108114.97,1114895.81,data/raw/train/2e29e833__horizontal_well.csv,
train,2e43c2ea,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,7349,2916948.48,1043528.2,2912606.04,1048757.87,2914929.91,1045918.68,2914930.690698057,1045948.5012246552,2912606.04,2916948.48,1043528.2,1048757.87,data/raw/train/2e43c2ea__horizontal_well.csv,
train,2e63d9de,native_overlap_1_cluster_0026,native_overlap_1_cluster_0026,13,True,6505,3022122.98,1097498.35,3025635.42,1092690.38,3023707.53,1095305.63,3023743.0776003106,1095297.224007685,3022118.98,3025635.42,1092690.38,1097499.9,data/raw/train/2e63d9de__horizontal_well.csv,
train,2ee0235b,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7256,2903580.22,1026115.63,2899201.99,1031309.04,2901565.86,1028562.96,2901544.5319308187,1028566.7084468013,2899201.99,2903580.22,1026115.55,1031309.04,data/raw/train/2ee0235b__horizontal_well.csv,
train,2f19d536,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,4744,3003835.25,1075591.32,3001149.9,1079255.9,3002547.96,1077343.51,3002539.5638574893,1077349.3945109597,3001149.9,3003835.25,1075591.32,1079255.9,data/raw/train/2f19d536__horizontal_well.csv,
train,2f8e53c3,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,4133,3011950.74,1110561.29,3011769.76,1106739.53,3011863.23,1108801.28,3011860.6029397543,1108785.032080812,3011769.76,3011950.74,1106739.53,1110561.29,data/raw/train/2f8e53c3__horizontal_well.csv,
train,2fa01aa6,native_overlap_1_cluster_0032,native_overlap_1_cluster_0032,8,True,3860,3022072.71,1088134.68,3024142.09,1085497.61,3022945.98,1087008.58,3022973.572626935,1086983.150274614,3022072.71,3024142.09,1085497.61,1088136.67,data/raw/train/2fa01aa6__horizontal_well.csv,
train,2fd68f7b,native_overlap_1_cluster_0023,native_overlap_1_cluster_0023,13,True,6381,2997404.6,1127840.23,2999343.73,1122326.53,2998276.52,1125327.01,2998302.474381745,1125308.429716344,2997402.82,2999343.73,1122326.53,1127840.23,data/raw/train/2fd68f7b__horizontal_well.csv,
train,2fe023be,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,6060,2990180.32,1089270.81,2987910.93,1094267.95,2989156.73,1091513.69,2989146.017768969,1091540.8872046226,2987910.93,2990180.32,1089270.56,1094267.95,data/raw/train/2fe023be__horizontal_well.csv,
train,30d75030,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,5009,2992012.21,1113862.7,2991714.42,1118597.6,2991872.91,1116103.71,2991865.208442801,1116116.058454784,2991714.42,2992012.21,1113862.7,1118597.6,data/raw/train/30d75030__horizontal_well.csv,
train,310c71a5,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6988,2907298.67,1032190.03,2903040.49,1037097.29,2905291.37,1034435.92,2905287.4652661714,1034457.5330008555,2903040.49,2907298.67,1032190.02,1037097.29,data/raw/train/310c71a5__horizontal_well.csv,
train,32fe84c9,native_overlap_1_cluster_0028,native_overlap_1_cluster_0028,11,True,8163,2984564.94,1072857.56,2984699.76,1065198.4,2984625.53,1069276.21,2984629.2919674125,1069258.6930393265,2984564.94,2984699.76,1065198.4,1072864.37,data/raw/train/32fe84c9__horizontal_well.csv,
train,33c40295,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,5989,2988243.43,1085980.4,2986136.8,1090972.78,2987259.64,1088201.59,2987233.9451160636,1088227.1354216023,2986136.8,2988243.43,1085979.99,1090972.78,data/raw/train/33c40295__horizontal_well.csv,
train,3407f5bf,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,5309,2928499.02,1055640.45,2931661.08,1051855.18,2929977.97,1053900.45,2929962.800617821,1053861.803492184,2928499.02,2931661.08,1051855.18,1055640.54,data/raw/train/3407f5bf__horizontal_well.csv,
train,3417285d,native_overlap_1_cluster_0029,native_overlap_1_cluster_0029,10,True,7458,2984463.62,1055641.36,2983218.97,1062205.24,2983485.96,1058503.52,2983667.747055504,1058575.6183024943,2983218.97,2984463.62,1055635.84,1062205.24,data/raw/train/3417285d__horizontal_well.csv,
train,347242c8,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,5437,3014077.15,1119483.85,3015982.19,1115018.08,3014944.71,1117525.46,3014940.021373923,1117485.0900202328,3014077.15,3015982.19,1115018.08,1119483.85,data/raw/train/347242c8__horizontal_well.csv,
train,353e5502,native_overlap_1_cluster_0045,native_overlap_1_cluster_0045,1,False,7901,2922588.29,1046947.04,2917845.23,1052536.17,2920410.98,1049543.12,2920374.3377104145,1049542.1560232898,2917845.23,2922588.29,1046947.04,1052536.17,data/raw/train/353e5502__horizontal_well.csv,
train,357c12f9,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,5770,2940925.86,1064281.12,2937744.89,1068394.91,2939496.32,1066108.08,2939483.941403814,1066137.261332751,2937744.89,2940925.94,1064281.12,1068394.91,data/raw/train/357c12f9__horizontal_well.csv,
train,3584a6eb,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,6150,3011046.23,1092693.4,3009035.05,1097952.74,3010153.05,1095092.79,3010135.413700813,1095112.0629788605,3009035.05,3011046.23,1092692.4,1097952.74,data/raw/train/3584a6eb__horizontal_well.csv,
train,35b30c7f,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,11270,2949955.26,1079679.05,2956979.61,1071659.92,2953268.39,1075887.9,2953274.8581224578,1075871.9027107402,2949953.63,2956979.61,1071659.92,1079680.74,data/raw/train/35b30c7f__horizontal_well.csv,
train,35b3ef6a,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,5736,2938546.84,1069371.8,2935036.59,1073440.72,2936886.8,1071262.97,2936901.6399198035,1071294.1066021638,2935036.59,2938546.84,1069371.8,1073440.72,data/raw/train/35b3ef6a__horizontal_well.csv,
train,367456ce,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,7312,2994968.11,1121737.55,2997282.57,1115337.45,2996021.25,1118758.68,2996038.5458082724,1118744.9803391693,2994968.11,2997282.57,1115337.45,1121737.55,data/raw/train/367456ce__horizontal_well.csv,
