well_a,well_b,min_xy_dist_ft,sample_min_xy_dist_ft,global_angle_deg,eval_angle_deg,local_angle_at_closest_deg,a_md,b_md,a_closest_idx,b_closest_idx,a_x,a_y,b_x,b_y,a_length_ft,b_length_ft,a_eval_start_idx,a_eval_end_idx,b_eval_start_idx,b_eval_end_idx,a_start_x,a_start_y,a_end_x,a_end_y,b_start_x,b_start_y,b_end_x,b_end_y
d00e7eb9,d90aa14c,152.07876511855267,152.10534145801228,179.8589142301504,179.27270576982562,179.7750060447968,10992.0,11052.0,869,1053,2890294.03,1034165.43,2890166.65,1034082.35,6779.39417436399,11565.168662432068,1617,7320,2123,12140,2890134.96,1034489.59,2894567.81,1029360.26,2890466.31,1033682.92,2882925.75,1042451.79
1a518997,7c607683,152.39657345251726,152.5520058865037,177.94026177699357,178.03365239878792,179.4616164192399,11941.0,10770.0,1563,429,2908431.67,1038610.5,2908541.97,1038715.66,5991.130536868663,6430.130361555815,1938,6543,1673,7000,2907746.15,1039359.82,2911796.42,1034945.19,2908573.41,1038688.21,2904399.46,1043579.5
7d50373e,91abc4c7,152.57430615933941,152.83041712935815,178.40041661460728,178.1154140759748,167.32021353283417,11686.0,10483.0,933,0,2900643.97,1025641.35,2900536.62,1025532.93,6211.713457155149,7274.669451102148,1372,6493,1939,7786,2900198.34,1026121.53,2904406.87,1021552.76,2900536.62,1025532.93,2895759.2,1031019.01
1a68190b,a6b8ac67,153.24988874377297,153.29170003610085,166.01003442858374,165.97934459679075,173.90413009950424,12378.0,12685.0,274,570,2948036.71,1015033.73,2948172.11,1015105.51,5914.736013331329,6519.159824954408,2028,6501,1564,7016,2948036.47,1015031.88,2949518.9,1009305.93,2948241.26,1014995.97,2945130.09,1020724.85
3690a146,df8290be,153.44889083978504,153.4546063171758,178.36364573552848,178.63609910985792,80.02621841107012,10326.0,11832.0,0,1399,2909752.96,1040260.13,2909636.1,1040160.68,5182.706604786658,5224.692773790354,1688,5760,1703,5674,2909752.96,1040260.13,2913248.84,1036434.0,2910259.05,1039434.25,2906846.43,1043390.44
cdc60a53,eeed308d,154.32541624752125,154.48767588377234,177.91247284852878,178.03000056265103,178.56811996858596,10519.0,11288.0,4,708,2907832.91,1034740.83,2907732.45,1034623.68,7122.335454975451,5022.090489527242,1753,7630,1604,5502,2907832.98,1034740.78,2903214.42,1040162.64,2907564.62,1034802.29,2910958.35,1031100.4
62a6f539,aee6393a,154.6662358111682,154.71197626548388,173.02648842545912,173.1510634801283,167.1968084637853,10453.0,11333.0,1,603,2918488.0,1045923.03,2918378.29,1045814.01,4774.469241727227,6920.686982113914,1560,5252,1281,7145,2918488.01,1045923.03,2915403.3,1049567.22,2918100.14,1046080.67,2923179.74,1041380.29
445af6c2,521a7819,154.99133169332367,155.2339708313803,179.5255940070556,179.40630378965875,67.32638897739842,10297.0,11360.0,0,985,2907267.82,1037843.06,2907387.47,1037941.58,7437.787933102292,6597.515965308433,1957,7997,2024,7223,2907267.82,1037843.06,2912184.29,1032261.93,2907622.96,1037643.45,2903303.06,1042630.0
20402d71,e149204f,155.52946730441332,155.54025202510772,178.3433681077738,178.7332574412135,116.71209259734091,10359.0,11185.0,0,702,2885490.98,1021152.32,2885607.92,1021254.86,7457.251919909747,7247.1878823239,1558,7929,1452,7548,2885490.98,1021152.32,2880464.49,1026660.95,2885352.3,1021575.58,2890080.39,1016083.14
ce8399b7,ff8bb73a,156.10988213446822,156.32445554037923,178.5242961676778,179.02157134630855,178.48370289643597,10337.0,16151.0,305,5709,2936977.14,1063150.17,2936860.61,1063046.29,2934.95179057505,7144.055626274249,1933,3547,1743,7669,2936969.6,1063164.07,2938946.19,1060994.5,2940254.1,1059122.61,2935580.42,1064525.78
511e1db0,ff8bb73a,156.13893076357266,156.37900530452012,178.18632593511305,178.282468480491,178.48370289643597,10337.0,16151.0,196,5709,2936977.17,1063150.18,2936860.61,1063046.29,5132.686744629778,7144.055626274249,1824,5644,1743,7669,2936969.97,1063161.18,2940448.98,1059387.46,2940254.1,1059122.61,2935580.42,1064525.78
3ef98781,cbe51de1,156.6621003943183,156.6829591880736,176.2331242879869,176.079668772682,159.62847279622306,11275.0,11755.0,0,554,3012168.31,1115377.46,3012324.92,1115381.5,5055.338546299344,5050.267890973553,1451,5342,1399,5361,3012168.31,1115377.46,3012051.55,1120431.45,3012322.92,1115649.69,3012771.01,1110619.34
633774dc,9b5b61c1,158.36243557099493,158.5101463628004,179.90778342226528,179.56111642936526,179.03051666785305,10798.0,11525.0,414,1264,2971853.21,1095277.06,2971952.5,1095400.43,7469.051549333432,6618.190595268474,1739,7971,1683,7214,2971901.19,1095235.43,2966928.48,1100808.48,2971476.4,1095891.26,2975890.57,1090960.18
995ff498,e6c55748,160.56764306663578,160.61139436532213,178.28431272917268,178.38047962671575,177.06000412128802,10597.0,11301.0,24,695,2906800.61,1034337.54,2906680.25,1034231.26,5782.489620544004,5487.810282735605,1601,6126,1487,5958,2906802.09,1034335.89,2903034.23,1038722.28,2906522.52,1034406.19,2910221.4,1030352.26
0a57a29c,3bbe1f5d,161.30715607162756,161.41655212520948,179.1373675782723,179.10070697079698,173.82228819838727,11243.0,10683.0,531,205,2903712.97,1030991.57,2903833.28,1031099.02,6902.938720407331,7635.539032510933,1373,7193,1266,8183,2903864.38,1030782.87,2899359.54,1036013.26,2903835.14,1031100.01,2908904.61,1025390.2
09441b8d,1a518997,164.57083885050506,164.91041204248165,178.00405832318447,177.96467576750288,178.09726519105263,12024.0,10669.0,1637,291,2907625.75,1039245.14,2907747.86,1039355.47,6799.295443771958,5991.130536868663,1907,7394,1938,6543,2908308.08,1038444.9,2903888.74,1043612.09,2907746.15,1039359.82,2911796.42,1034945.19
56b00794,865033f8,165.5360027308274,165.87853990207458,174.65956156293785,174.28161720026154,157.97881962919075,11323.0,10363.0,635,0,2917866.01,1045363.41,2917984.7,1045478.8,7043.967214098775,4781.052152664815,1228,7292,1746,5302,2917598.87,1045653.1,2922689.25,1040784.27,2917984.7,1045478.8,2914852.21,1049090.72
4f69febf,da3bfe4e,165.92975290764224,165.93899843008396,179.57538411437744,179.62294399437954,112.13984469414865,10025.0,10462.0,197,0,2888825.07,1024908.2,2888923.34,1024774.5,6866.527260413126,6803.336420977637,2139,7598,1558,7106,2888828.01,1024912.59,2883996.43,1029791.63,2888923.34,1024774.5,2893746.15,1019975.97
198a5607,a4f989c2,167.26843695073092,167.28150316152767,179.23148419353674,179.67165590908854,179.63879469870983,10944.0,11493.0,653,999,2972082.64,1095550.2,2972186.32,1095681.46,7484.06269820082,6667.706296381311,1843,8093,1639,7023,2972177.06,1095445.9,2967217.81,1101050.99,2971708.26,1096142.24,2976193.14,1091208.26
198a5607,d011f41b,167.26843695073092,167.28150316152767,178.37297428176018,179.8843178619862,179.63879469870983,10944.0,11493.0,653,999,2972082.64,1095550.2,2972186.32,1095681.46,7484.06269820082,3556.1900493226217,1843,8093,1639,3905,2972177.06,1095445.9,2967217.81,1101050.99,2971708.26,1096142.24,2974139.41,1093546.86
26623a50,fdfd57da,169.31578189891195,169.31578189891195,168.87502547434934,168.582950823578,99.46969364354445,10868.0,17769.0,0,7363,3001787.98,1109641.92,3001957.1,1109650.06,6956.805695180804,6678.069077824671,1744,7478,2128,7363,3001787.98,1109641.92,3000364.0,1116451.43,3001877.11,1116327.65,3001957.1,1109650.06
729f4217,85380836,169.9425352878153,170.0473783978846,178.63400489715784,178.5225721221168,179.93636883125941,11715.0,11209.0,1020,674,2908279.61,1037702.79,2908405.08,1037817.41,7313.918653416888,7733.241335856539,1397,7591,1557,8174,2907786.14,1038267.28,2912689.62,1032840.56,2908570.58,1037635.38,2903524.23,1043495.19
9ae248be,9f0c7bae,170.33039805026618,170.4490756796803,153.05761913910735,152.96335635275923,143.0070685851423,12463.0,12764.0,0,191,2949817.63,1014924.58,2949987.76,1014932.84,6490.433001718874,3874.1606487728627,1384,6654,1498,4039,2949817.63,1014924.58,2946783.3,1020662.05,2949990.2,1015029.5,2950053.1,1011155.85
0be01c24,4ed93db6,170.5223862133397,170.69785353040308,174.97329041377708,174.50928225324816,167.4371025848698,10993.0,11297.0,199,587,3007171.91,1116759.59,3007342.32,1116765.78,5904.570095044939,5914.786134172615,1647,6384,1839,6495,3007171.27,1116757.71,3006483.95,1110893.28,3007332.06,1116661.89,3007503.19,1122574.2
e45a2a62,f9fc81aa,170.73409647773994,170.80671181171806,178.74332151382728,178.86681264543424,179.85917788392206,11586.0,11194.0,942,506,2905618.55,1031480.84,2905746.06,1031594.38,6301.7364069595415,6777.184737042304,1690,6696,1515,7112,2905952.7,1031035.87,2901847.72,1035817.19,2905604.12,1031745.12,2910130.52,1026701.12
13f598d9,276b012a,173.7506374089513,173.756853102472,172.9004911968736,173.32082774679532,154.2815766419194,11993.0,12079.0,0,4,3008608.53,1074027.45,3008735.75,1073909.11,8525.964615414518,5989.192640089203,1628,8933,1454,6290,3008608.53,1074027.45,3004289.01,1081378.22,3008735.87,1073909.23,3012385.11,1069160.18
75cd5f11,7c607683,174.56621007523765,174.7245446410152,178.01930739406566,177.9039542116329,146.54894064930065,10568.0,11949.0,0,1608,2908027.9,1039593.46,2907893.26,1039482.35,6013.1508423787245,6430.130361555815,1464,6409,1673,7000,2908027.9,1039593.46,2912086.94,1035157.0,2908573.41,1038688.21,2904399.46,1043579.5
65a5466a,ae8959c3,174.70753675807265,174.84925450236432,151.51766551704955,151.38897781523434,10.839729813971369,10868.0,9835.0,466,2,2998346.6,1127625.1,2998178.63,1127577.05,5796.944434924329,5993.323190751526,1434,6116,2127,6644,2998301.23,1127805.88,3000204.77,1122330.38,2998178.62,1127577.07,2993749.14,1131614.35
c9578d27,d2f3b1ab,175.84520522330698,176.24932623970997,178.98117692188907,179.48904928709172,178.66105139503532,11853.0,10778.0,1138,36,2906001.5,1032075.53,2906136.89,1032187.74,5814.182087843481,6733.943528512642,1715,6201,1437,7017,2906480.72,1031486.06,2902675.37,1035881.97,2906135.93,1032189.28,2910633.09,1027177.14
29b24409,eeed308d,176.64040449444352,176.64704271495918,177.90300062379023,178.09548237647573,174.28108873150592,11231.0,10781.0,701,201,2907432.81,1034682.24,2907561.15,1034803.61,6910.248399884159,5022.090489527242,1830,7416,1604,5502,2907560.77,1034505.75,2903080.61,1039766.9,2907564.62,1034802.29,2910958.35,1031100.4
e7d0c1de,eb06a4e7,176.7295665698144,177.03539900266966,179.12229180787872,179.88648390585033,179.9233666453838,17191.0,11935.0,6403,907,3006162.73,1110934.19,3005986.87,1110951.7,5959.511646737575,5825.002030832418,1744,6454,1844,6378,3006820.11,1116806.06,3006157.85,1110883.46,3005950.27,1110571.44,3006508.83,1116369.6
445af6c2,f6824bb0,178.577587899581,178.6009700422589,179.53355335080812,179.56970925553708,178.89891440392748,11199.0,10535.0,902,208,2907497.27,1037539.97,2907355.09,1037431.92,7437.787933102292,6232.54521951511,1957,7997,1849,6863,2907267.82,1037843.06,2912184.29,1032261.93,2907356.58,1037428.49,2903275.0,1042138.62
01982c1d,7256229b,178.59003555628922,178.6422427644481,177.28661149571803,177.4658129290503,179.76548043692253,10270.0,10691.0,249,408,2996246.15,1121981.31,2996083.17,1121908.29,5085.783873996138,6485.706295115571,1646,5586,1557,6971,2996249.89,1121981.57,2994734.18,1126836.24,2996059.03,1121960.69,2998282.87,1115868.16
109d9d70,a959858c,180.44888168116412,180.71294364259126,179.01597747408792,179.44598954977113,136.9283850842801,17421.0,11253.0,5415,177,3018690.02,1108646.82,3018828.52,1108762.49,5495.251660342689,4978.059434207162,1636,5850,1366,5769,3022021.13,1104837.17,3018415.45,1108984.08,3018829.08,1108762.4,3022159.44,1105062.43
729f4217,8f201368,182.6031861715176,182.66784747168688,178.33900931330987,178.27022337083,179.88457145536793,11130.0,11706.0,435,1319,2907908.48,1038120.64,2907769.04,1038002.74,7313.918653416888,7633.366417177954,1397,7591,1802,8150,2907786.14,1038267.28,2912689.62,1032840.56,2908282.12,1037378.5,2903330.79,1043188.2
14fee784,796dbd4c,192.00647306820133,192.14429603810208,176.75801543634398,176.95635483573685,175.8633500148521,10317.0,10696.0,0,641,2992131.0,1121564.3,2991967.76,1121463.21,6131.682203930574,7450.274595369134,1496,6405,1821,8068,2992131.0,1121564.3,2990101.06,1127350.22,2991901.69,1121551.31,2994761.79,1114671.89
b7cdcecb,d114d9c2,192.26843656723787,192.31741600812288,178.33916937400332,178.42318853199382,179.80326746287705,11010.0,10646.0,529,50,2885072.79,1021051.82,2884917.48,1020938.48,7258.097097752251,7302.391625686605,1452,7619,1337,7542,2884974.58,1021236.51,2889670.6,1015702.31,2884921.9,1020932.05,2880037.83,1026360.75
e161bd0c,edf885a3,193.49658653337127,193.49658653337127,179.72057179596356,179.42906277083435,177.74488289019504,16268.0,16533.0,4812,4862,3006039.34,1086825.01,3006183.23,1086695.64,4072.502960649443,4357.021024163295,1864,4812,1746,4862,3003204.2,1089748.58,3006039.34,1086825.01,3009231.66,1083582.65,3006183.23,1086695.64
865033f8,e85074c5,194.07590911822362,194.12912841730676,174.71333566145023,174.49628245969762,179.98265609154592,10936.0,10884.0,573,434,2917905.76,1045572.1,2918054.69,1045696.54,4781.052152664815,6754.748974617945,1746,5302,1561,7235,2917984.7,1045478.8,2914852.21,1049090.72,2918025.57,1045733.64,2922902.56,1041060.14
995ff498,a7744f5b,196.56336408392278,196.56336408392278,178.65329982317775,178.73619849103753,51.1193208246484,11223.0,10545.0,650,0,2906597.37,1034590.5,2906749.56,1034714.9,5782.489620544004,5542.818432142501,1601,6126,1640,6016,2906802.09,1034335.89,2903034.23,1038722.28,2906749.56,1034714.9,2910459.07,1030596.36
37344c2a,999daf80,196.5707221332548,196.5941700557577,173.7625232102233,176.51034765196238,55.90809842394594,10449.0,10343.0,136,0,2917876.6,1044965.73,2917692.62,1045034.95,6355.796779987681,4920.132865899107,1746,6942,1875,5438,2917878.82,1044963.87,2922406.04,1040502.88,2917692.62,1045034.95,2914583.97,1048848.61
4b462989,9896fc0b,196.58495491760326,196.58495491760326,178.4395754885469,178.30032178575468,145.9645055980258,10352.0,10470.0,0,0,2928846.44,1055851.94,2929035.86,1055799.35,4328.779266178966,4756.503984745793,1632,4737,1514,5108,2928846.44,1055851.94,2925934.36,1059054.77,2929035.86,1055799.35,2932138.66,1052194.22
203721ab,4f4ac5ce,196.99733120028293,197.03991727559222,178.81061995609818,178.30465756276345,179.9310670215944,11497.0,11171.0,922,599,2899540.21,1024825.61,2899392.03,1024695.8,6842.9556468680685,6514.894941785109,1505,7234,1737,6898,2899177.07,1025220.51,2903775.7,1020153.1,2899543.05,1024492.23,2895265.97,1029406.54
5aa403d0,93f5d2e6,200.39713421101598,200.39713421101598,178.34239751975292,178.62043362858793,164.0951517546764,10397.0,10583.0,0,0,2928293.68,1055361.95,2928211.63,1055179.12,4338.05276984983,4856.322616795864,1584,4701,1480,5170,2928293.68,1055361.95,2925377.44,1058573.53,2928211.63,1055179.12,2931370.91,1051490.92
884ecb5f,b585b4fa,201.18656267240937,201.39612806577134,179.10142631688143,179.31648628234132,43.67968637641836,10554.0,11401.0,0,941,2906668.53,1037473.28,2906526.6,1037330.69,7625.947473154013,5461.583921070974,1330,8053,1705,5998,2906668.53,1037473.28,2911748.16,1031785.36,2906803.56,1037020.6,2903229.94,1041150.75
ebe69318,fb3848a1,205.10095099707357,205.11662365586187,178.39632810429958,178.31261115525868,179.8929228976571,10429.0,11636.0,141,1249,2900480.38,1026353.98,2900318.39,1026228.18,6129.093928803715,7285.115310254045,1742,6717,1940,7858,2900480.24,1026355.25,2904599.33,1021816.65,2900771.07,1025715.54,2896027.96,1031245.08
1a730ac2,45fb3e21,208.19246408087108,208.56170046303896,179.39002181573264,179.90098505013952,179.93924042963747,15010.0,13373.0,3755,2507,2990649.32,1091900.67,2990842.71,1091977.77,5863.186025984523,5015.344937858207,1444,6048,1977,5625,2989303.18,1095213.07,2991464.9,1089762.94,2991508.92,1090197.32,2989709.53,1094878.76
1d78281a,a6b8ac67,211.40889692719608,211.5366266159085,164.46168338562254,164.6685644305976,165.638786950021,12753.0,12314.0,814,199,2948446.53,1015047.97,2948240.84,1014999.13,6178.834921188686,6519.159824954408,1861,6809,1564,7016,2948383.54,1015267.62,2949769.97,1009246.34,2948241.26,1014995.97,2945130.09,1020724.85
da940160,e7d0c1de,212.286968041165,212.286968041165,175.13015637411934,175.64155366720973,125.817669270817,11727.0,10788.0,950,0,3007032.39,1116804.34,3006820.11,1116806.06,6238.927720377919,5959.511646737575,1660,6791,1744,6454,3006996.2,1116392.68,3007160.65,1122629.44,3006820.11,1116806.06,3006157.85,1110883.46
0dd99dc5,276b012a,212.8723302827778,212.8723302827778,171.98637481674933,172.0867814817092,140.73575328882063,11875.0,12075.0,0,0,3008856.68,1074084.5,3008735.87,1073909.23,8645.972724598521,5989.192640089203,1840,9181,1454,6290,3008856.68,1074084.5,3004595.84,1081607.67,3008735.87,1073909.23,3012385.11,1069160.18
310c71a5,4654e7de,213.99357794093424,214.04770729906508,178.5419751684741,177.64028549507597,128.5826473230854,10515.0,11853.0,0,1121,2907298.67,1032190.03,2907464.34,1032325.48,6497.176126595119,6642.247508456801,1743,6987,1637,7009,2907298.67,1032190.03,2903040.49,1037097.29,2906951.58,1032888.3,2911431.08,1027983.86
5def1ce5,cdc60a53,215.34440740343982,215.36978734257988,178.63248727734492,179.46384654833466,179.55226516162838,10758.0,13768.0,148,3253,2906205.09,1036970.41,2906042.56,1036829.14,7589.48777884925,7122.335454975451,1554,7996,1753,7630,2906205.48,1036973.65,2911263.45,1031315.27,2907832.98,1034740.78,2903214.42,1040162.64
12203f2a,7cbbd047,218.83400878291718,218.8515569967651,154.8796417448433,154.5723111659988,121.07903963250853,11124.0,11376.0,0,190,3014909.2,1114047.67,3015125.45,1114081.2,4450.589122678129,6276.279671150615,1730,4990,1669,6789,3014909.2,1114047.67,3013788.78,1118354.92,3015129.85,1114077.4,3019139.04,1109248.52
460f859e,5cdd8dbc,220.24942088476487,220.33944177102867,176.74179902055909,179.8117019455262,171.20199649577722,10668.0,11607.0,208,1105,2913098.11,1041975.09,2913238.06,1042145.16,4478.858353308407,5150.603981825638,1646,4981,1741,5750,2913099.09,1041972.81,2915980.42,1038543.8,2913703.26,1041861.43,2910171.02,1045610.03
01982c1d,ee288beb,220.83248357067916,221.08367872802827,179.5675737297351,179.64987735189044,179.8560759079435,11724.0,15002.0,1703,4882,2995905.39,1123139.67,2996118.12,1123198.94,5085.783873996138,5680.016110540507,1646,5586,1552,6189,2996249.89,1121981.57,2994734.18,1126836.24,2994891.45,1127399.97,2996543.29,1121965.45
3bfee975,ed6436d6,222.9526194060154,223.15932649090982,179.9000853607131,179.91513025320813,179.94406829460124,13678.0,14697.0,2086,3499,3001003.09,1088688.53,3000795.05,1088608.36,4785.82581531157,4396.668303181442,1485,5087,2082,5026,3000380.78,1090364.59,3002069.7,1085886.68,3001779.24,1085910.93,3000234.83,1090027.42
153552f5,c2c6fc71,223.63836880103545,223.63873412288683,171.3063752743251,171.21864253277806,157.73291108616823,11249.0,11388.0,0,4,3003739.07,1090107.02,3003952.03,1090038.74,5947.420052333311,8369.117184625973,1803,6497,1721,8839,3003739.07,1090107.02,3000232.74,1094910.92,3003952.04,1090038.77,3009851.18,1084102.25
d543916f,d60430e6,223.85545738299467,224.16682827777447,179.2550875856279,173.70416913908807,170.32215156118838,13190.0,14708.0,2787,4175,2992495.57,1117753.29,2992715.7,1117793.96,5925.371204456429,3748.1438830972916,1482,6280,1665,4175,2991722.49,1120073.61,2993226.14,1114342.2,2993713.9,1114181.18,2992715.7,1117793.96
bf70b410,f8afa78a,226.26182819891045,226.27954127577365,179.60719629022833,179.71869921792043,142.58389150881084,10288.0,11179.0,0,677,2886676.03,1022118.91,2886497.85,1021979.46,7498.256224409531,7063.46538730838,1653,7999,1335,7366,2886676.03,1022118.91,2881601.93,1027639.54,2886250.78,1022271.53,2890994.89,1017038.37
